text,token,emoji,sentiment
".@RokuSupport @slinganswers
Please reconsider carrying Sinclair content on your platform. They are spreading the co… https://t.co/jX9JXQ62ih",.@rokusupport @slinganswers please reconsider carrying sinclair content on your platform. they are spreading the co… ,FALSE,Positive
"#31StudentsInSCForJustice
We, the students, are the future of our state, our country. 
 If we become victims of the… https://t.co/0onw6S7Ll6","#31studentsinscforjustice we, the students, are the future of our state, our country.   if we become victims of the… ",FALSE,Negative
@robert_spalding @SolomonYue The number of people failing to make the connection between the social instability in… https://t.co/8nuskeo8wc,@robert_spalding @solomonyue the number of people failing to make the connection between the social instability in… ,FALSE,Negative
"This. 🙌
We will more than likely see a #2ndWave if we aren't cautious. 
Have fun. Be safe.
🤲🚿 😷 🧍‍♀️---🧍‍♂️… https://t.co/7CvsGohxFX",this. 🙌 we will more than likely see a #2ndwave if we aren't cautious.  have fun. be safe. 🤲🚿 😷 🧍‍♀️---🧍‍♂️… ,TRUE,Negative
"With COVID-19 likely to lead to a rise in life and health insurance claims, the IRDAI has asked insurers to monitor… https://t.co/Z3IGDKudUp","with covid-19 likely to lead to a rise in life and health insurance claims, the irdai has asked insurers to monitor… ",FALSE,Neutral
#Transportation companies should address longstanding industry inefficiencies to help recover from #COVID19 and eve… https://t.co/PTbBE3lGNr,#transportation companies should address longstanding industry inefficiencies to help recover from #covid19 and eve… ,FALSE,Positive
6 out of 17 buildings sealed after 16 fresh cases reported; D-Ward officer Prashant Gaikwad says cases have shifted… https://t.co/Ap6TDezRuh,6 out of 17 buildings sealed after 16 fresh cases reported; d-ward officer prashant gaikwad says cases have shifted… ,FALSE,Positive
"Total #Covid19 positive cases in #MaharashtraPolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… https://t.co/O2k9c3vBqc","total #covid19 positive cases in #maharashtrapolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… ",FALSE,Positive
@Scott1984FP @IanMaher7 All that death of Influenza without Social Distancing or hygiene mitigations we have today.… https://t.co/stMVmPVXFP,@scott1984fp @ianmaher7 all that death of influenza without social distancing or hygiene mitigations we have today.… ,FALSE,Negative
This product are money back guaranteed #lockdown SA #COVID19,this product are money back guaranteed #lockdown sa #covid19,FALSE,Neutral
"Total #Covid19 positive cases in #MaharashtraPolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… https://t.co/cPp5QGvHJU","total #covid19 positive cases in #maharashtrapolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… ",FALSE,Positive
"Total #Covid19 positive cases in #MaharashtraPolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… https://t.co/QmaQlZlhay","total #covid19 positive cases in #maharashtrapolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… ",FALSE,Positive
Are #Covid19 droplets as light as smoke? Anyone know? 🤔 #COVID19Aus https://t.co/fiZ9PpBP5A,are #covid19 droplets as light as smoke? anyone know? 🤔 #covid19aus ,TRUE,Neutral
"Why Google’s Flutter Is Perfect for Cross-Platform App Development?

https://t.co/rmS84FcXWR

#google #Google… https://t.co/uRlMfiEojy",why google’s flutter is perfect for cross-platform app development?    #google #google… ,FALSE,Positive
"Total #Covid19 positive cases in #MaharashtraPolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… https://t.co/5xcfqaDv5i","total #covid19 positive cases in #maharashtrapolice stand at 8,232 including 1,825 active cases, 6,314 recoveries a… ",FALSE,Positive
"#WhiteHouse #SchoolReopening push #hazy on #money, #testing, #reality https://t.co/MQ0PsGReT7 via @msnbc  #News… https://t.co/813c96mDsj","#whitehouse #schoolreopening push #hazy on #money, #testing, #reality  via @msnbc  #news… ",FALSE,Neutral
"139 new #COVID19 cases reported in Puducherry today till 10am, taking the total number of cases in the Union Territ… https://t.co/1HaO0EHn26","139 new #covid19 cases reported in puducherry today till 10am, taking the total number of cases in the union territ… ",FALSE,Positive
"Watch @Agropark's broadcast: Expo 100% Mask in #Nice #ILoveNice outdoor Expo Place Massena, how looks your mask ?,… https://t.co/UGrzcUNSaO","watch @agropark's broadcast: expo 100% mask in #nice #ilovenice outdoor expo place massena, how looks your mask ?,… ",FALSE,Neutral
What the hell? GET TRUMP OFF THE PODIUM! STOP MUZZLING FAUCI &amp; TELL TRUMP SUPPORTERS TO STOP THREATENING DR FAUCI!… https://t.co/NDF9c8V22r,what the hell? get trump off the podium! stop muzzling fauci &amp; tell trump supporters to stop threatening dr fauci!… ,FALSE,Negative
"Texas is reporting its deadliest day: 197 new #COVID19 deaths. 
The state has reported 1,535 deaths in the past two… https://t.co/ostiYsNqw1","texas is reporting its deadliest day: 197 new #covid19 deaths.  the state has reported 1,535 deaths in the past two… ",FALSE,Neutral
"A 60 year old in Florida who was shot in the head was listed as a #COVID19 death. 

I think I finally identified th… https://t.co/2zEgMgAIiM",a 60 year old in florida who was shot in the head was listed as a #covid19 death.   i think i finally identified th… ,FALSE,Negative
"Does this mean that there is harmony on all levels of nature, except for the human?
Answer: Man must come to harmon… https://t.co/G6B6wSiEoP","does this mean that there is harmony on all levels of nature, except for the human? answer: man must come to harmon… ",FALSE,Positive
#California reports 159 new #COVID19 deaths in last 24 hrs https://t.co/UYRZlny4gi,#california reports 159 new #covid19 deaths in last 24 hrs ,FALSE,Neutral
"#COVID19 #CORONAVIRUS #PANDEMIC
Last updated: July 25 2020, 08:07 GMT
#USA #Brazil #India #Russia #SAfrica #Mexico… https://t.co/pOLHQ5SKEJ","#covid19 #coronavirus #pandemic last updated: july 25 2020, 08:07 gmt #usa #brazil #india #russia #safrica #mexico… ",FALSE,Neutral
"Single-day spike of 48,916 #COVID19 positive cases &amp; 757 deaths in #India in the last 24 hours. 

tomorrow we will… https://t.co/wL3HqO9cKS","single-day spike of 48,916 #covid19 positive cases &amp; 757 deaths in #india in the last 24 hours.   tomorrow we will… ",FALSE,Positive
"*This won't deprive you of breathing comfortably
*It won't stop you from slaying effortlessly.
*And once used, it c… https://t.co/iKnozHuJgA","*this won't deprive you of breathing comfortably *it won't stop you from slaying effortlessly. *and once used, it c… ",FALSE,Positive
"In this lies man’s greatest mistake because, although he generally develops selfishly, all his development eventual… https://t.co/JmYsjBPxQu","in this lies man’s greatest mistake because, although he generally develops selfishly, all his development eventual… ",FALSE,Negative
"@ABSCBNNews 1. This is inhumane 

2. Bawal ang SONA protests and mass gathering, but this is okay?

3. Is gov’t 100… https://t.co/jzTSrfkfqF","@abscbnnews 1. this is inhumane   2. bawal ang sona protests and mass gathering, but this is okay?  3. is gov’t 100… ",FALSE,Negative
"Char Dham Yatra: #Uttarakhand allows pilgrims from other states, says Covid-19 negative report a must
#COVID19… https://t.co/9jw9D8RQis","char dham yatra: #uttarakhand allows pilgrims from other states, says covid-19 negative report a must #covid19… ",FALSE,Negative
"The interferon beta drug for treating #COVID19 patients at Southampton Uni has success! Oh, &amp; incidentally it makes… https://t.co/uRpQDCSG6M","the interferon beta drug for treating #covid19 patients at southampton uni has success! oh, &amp; incidentally it makes… ",FALSE,Positive
"But the human level has increased egoism, does not want to take into account the surrounding world, and tries to ad… https://t.co/SMtnKAnrJA","but the human level has increased egoism, does not want to take into account the surrounding world, and tries to ad… ",FALSE,Negative
"In this time of emergency, if you want to change your hair styling, you need a salon &amp; you can't find it. So don't… https://t.co/0qdAX9Pnrl","in this time of emergency, if you want to change your hair styling, you need a salon &amp; you can't find it. so don't… ",FALSE,Negative
"At a time when #Bhubaneswar is struggling to stem spread of #coronavirus, a social gathering in violation of… https://t.co/Vr170ek5x0","at a time when #bhubaneswar is struggling to stem spread of #coronavirus, a social gathering in violation of… ",FALSE,Negative
"⭕Single-day spike of 48,916 #Covid19 positive cases &amp; 757 deaths in #India in the last 24 hours.… https://t.co/E4oUXo4WDj","⭕single-day spike of 48,916 #covid19 positive cases &amp; 757 deaths in #india in the last 24 hours.… ",TRUE,Positive
"The positivity ratio in #Delhi is today at 5 per cent. The situation is satisfactory, but we have to be prepared: D… https://t.co/LrRVXipqPs","the positivity ratio in #delhi is today at 5 per cent. the situation is satisfactory, but we have to be prepared: d… ",FALSE,Positive
"I had a joke about the president’s golf game but then 145,000 people died. #COVID19","i had a joke about the president’s golf game but then 145,000 people died. #covid19",FALSE,Negative
"Difficult day today. My wife has left for Wellington to start a new job, while I stay behind to take care of our bu… https://t.co/9bZbKTlb6S","difficult day today. my wife has left for wellington to start a new job, while i stay behind to take care of our bu… ",FALSE,Negative
"South Korea records 113 new #COVID19 cases, most from overseas

https://t.co/QAQ1jBfLZl https://t.co/gvnI37rzBi","south korea records 113 new #covid19 cases, most from overseas   ",FALSE,Neutral
"@ABSCBNNews 1. This is inhumane 

2. Bawal ang SONA protests and mass gathering, but this is okay?

3. Is gov’t 100… https://t.co/WCpTyXOQRh","@abscbnnews 1. this is inhumane   2. bawal ang sona protests and mass gathering, but this is okay?  3. is gov’t 100… ",FALSE,Negative
"Finally after a year without seeing my family... my flight got cancelled. 

#covid #covid19",finally after a year without seeing my family... my flight got cancelled.   #covid #covid19,FALSE,Negative
A bunch of individual European countries could work together One Leader (psycho that he is) could not organize… https://t.co/gyvEmGOREZ,a bunch of individual european countries could work together one leader (psycho that he is) could not organize… ,FALSE,Neutral
Lupe Fiasco's 'Streets on Fire' is an ample listen during #COVID19,lupe fiasco's 'streets on fire' is an ample listen during #covid19,FALSE,Negative
"We, the students, are the future of our state, our country. If we become victims of the deadly virus #COVID19, and… https://t.co/IQHUiw3wkC","we, the students, are the future of our state, our country. if we become victims of the deadly virus #covid19, and… ",FALSE,Negative
High Alert In Thrissur; Triple Lockdown In Irinjalakuda https://t.co/UFEW0BPNJR #COVID19,high alert in thrissur; triple lockdown in irinjalakuda  #covid19,FALSE,Positive
"What is nature? What is the essence of the unity of nature?

#education #covidexplained #חינוך #wisdom #Nature… https://t.co/LRQAEqSIoP",what is nature? what is the essence of the unity of nature?  #education #covidexplained #חינוך #wisdom #nature… ,FALSE,Neutral
"Currently infected patients: 5561257

5,494,994 (99%) are in mild condition
66,263 (1%) are in serious or critical… https://t.co/l3uuFdUG7u","currently infected patients: 5561257  5,494,994 (99%) are in mild condition 66,263 (1%) are in serious or critical… ",FALSE,Negative
"While #COVID19 is indeed a health crisis, the state of the world is in a bigger, multi-dimensional crisis. The one… https://t.co/QbBaUKWxPt","while #covid19 is indeed a health crisis, the state of the world is in a bigger, multi-dimensional crisis. the one… ",FALSE,Negative
"@Mets @CitiField hey, I thought there was no chaw tobacco and no spitting! Someone tell Ozuna it's disgusting. #classless #Covid19 #Mets","@mets @citifield hey, i thought there was no chaw tobacco and no spitting! someone tell ozuna it's disgusting. #classless #covid19 #mets",FALSE,Negative
"In view of #Covid19 pandemic , Department of Food and Civil Supplies Punjab appealed all the rice Miller's of state… https://t.co/xHYRcmYQPR","in view of #covid19 pandemic , department of food and civil supplies punjab appealed all the rice miller's of state… ",FALSE,Neutral
